"GN","9.575655","-13.62017","Conakry"
"TR","40.13333","26.4","Canakkale"
"BD","23.4375","91.19222","Comilla"
"IE","0","0","Castlebar"
"US","29.556944","-95.1375","Clearlake"
"US","41.4994954","-81.6954088","Cleveland"
"US","36.15","-120.35","Coalinga"
"AU","-31.833332","149.7","Coolah"
"US","42.566666","-88.86667","Clintonville"
"RO","46.782063","23.687014","Cluj"
"US","30.593842","-96.36682","College Station"
"US","48.121883","-123.49511","Port Angeles"
"BR","-7.333333","-47.45","Carolina"
"CO","3.543056","-76.381386","Cali"
"US","58.843056","-158.54306","Clarks Point"
"MX","19.3","-103.65","Colima"
"US","33.13333","-115.51667","Calipatria"
"US","46.67389","-122.98111","Chehalis"
"US","35.2270869","-80.8431267","Charlotte"
"US","39.216667","-85.916664","Columbus"
"BR","-17.75","-48.63333","Caldas Novas"
"US","27.976667","-82.75861","Clearwater"
"AR","-25.333332","-57.666668","Clorinda"
"FR","42.52778","8.791667","Calvi"
"VE","8.933333","-67.433334","Calabozo"
"AU","-28.03139","145.6161","Cunnamulla"
"LK","6.927468","79.848358","Colombo"
"BR","-2.916667","-40.833332","Camocim"
"AU","-34.628334","148.04333","Cootamundra"
"MX","18.65103","-91.802734","Ciudad Del Carmen"
"FR","45.637993","5.88437","Chambery"
"BR","-19.01111","-57.672222","Corumba"
"US","39.9611755","-82.9987942","Columbus (Ohio)"
"US","40.039665","-88.26905","Champaign"
"TW","23.25","119.416664","Chi Mei"
"MW","-14.3","35.05","Club Makokola"
"AU","-19.933332","138.11667","Camooweal"
"GT","17.458332","-90.05333","Carmelita"
"SO","5.366667","48.516666","Obbia"
"BR","-9.8","-36.35","Santana Do Araguaia"
"AU","-22.866667","147.5","Clermont"
"FR","48.083332","7.366667","Colmar"
"SO","10.3","50.233334","Scusciuban"
"BR","-2.2","-49.5","Cameta"
"PG","-5.993889","144.97444","Kundiawa"
"NZ","-37","175.66667","Coromandel"
"CU","21.418612","-77.849724","Camaguey"
"US","47.167778","-88.48639","Hancock"
"US","44.03347","-90.77897","Sparta"
"MZ","-17.85","35.4","Caia"
"MX","31","-110.333336","Cananea"
"AU","-30.980833","148.37833","Coonamble"
"AU","-10.050179","143.06659","Coconut Island"
"RO","44.35","28.483334","Constanta"
"US","38.45","-105.23333","Canon City"
"FR","45.683334","-0.333333","Cognac"
"US","43.38333","-72.333336","Claremont"
"CN","31.25","121.433334","Changhai"
"AU","-20.668905","140.50851","Cloncurry"
"US","39.566666","-97.666664","Concordia"
"DK","57.483334","10.216667","Sindal"
"US","32.337223","-104.26278","Carlsbad"
"RU","0","0","Chulman"
"US","33.98083","-117.63917","Chino"
"GL","70.74306","-22.658333","Neerlerit Inaat"
"AR","-27.449722","-58.762222","Corrientes"
"CL","-26.329166","-70.604164","Chanaral"
"AU","-16.876537","145.75404","Cairns"
"AR","-27.216667","-61.233334","Charata"
"US","37.683334","-95.45","Chanute"
"BR","-15.666667","-38.983334","Canavieiras"
"TH","18.769573","98.96841","Chiang Mai"
"US","38.759445","-109.74611","Moab"
"AO","-11.5","19","Cangamba"
"US","38.02889","-120.41278","Columbia (California)"
"AU","-15.55","130.93333","Coolibah"
"AR","-31.297222","-57.996387","Concordia"
"US","44.515835","-109.0275","Cody/Yellowstone"
"US","47.683334","-116.76667","Coeur D'Alene"
"CO","5.079167","-76.66333","Condoto"
"IN","26.333332","89.46667","Cooch Behar"
"US","28.3861159","-80.7419984","Cocoa"
"AU","-31.337221","149.27194","Coonabarabran"
"IN","10.155644","76.39053","Kochi"
"GB","56.61667","-6.616667","Coll Island"
"US","31.833332","-99.433334","Coleman"
"US","43.2","-71.53333","Concord"
"BJ","6.353097","2.385271","Cotonou"
"US","42.7","-74.933334","Cooperstown"
"MN","48.13333","114.9","Choibalsan"
"AR","-31.31548","-64.21377","Cordoba"
"US","38.8338816","-104.8213634","Colorado Springs"
"US","28.433332","-99.23333","Cotulla"
"US","38.81361","-92.21917","Columbia (Missouri)"
"PT","40.283333","-7.5","Covilha"
"CL","-32.8","-70.63333","Coquimbo"
"BS","24.15","-77.583336","Congo Town"
"AU","-21.85","117.75","Coolawanyah"
"DO","18.9","-70.71667","Constanza"
"LR","4.376667","-7.695556","Cape Palmas"
"CO","8.633333","-77.333336","Capurgana"
"AR","-40.066666","-71.13333","San Martin DeLos Andes"
"AU","-29.044443","134.75278","Coober Pedy"
"MX","19.835","-90.509445","Campeche"
"ID","-7.15","111.583336","Cepu"
"AR","-40.833332","-63","Carmen De Patagones"
"DK","55.693403","12.583046","Copenhagen"
"PG","-5.433333","152.08333","Cape Orford"
"CO","3.716667","-75.46667","Chaparral"
"US","33.894444","-118.24778","Compton"
"PG","-10.183333","148.36667","Cape Rodney"
"CL","-27.29892","-70.414406","Copiapo"
"BR","-22.856462","-47.111595","Campinas"
"US","42.90861","-106.4625","Casper"
"ZA","-33.968906","18.596489","Cape Town"
"BR","-1.8","-44.86667","Cururupu"
"BR","-7.266667","-35.9","Campina Grande"
"PR","18.3","-65.316666","Culebra"
"BR","-13.574167","-52.27028","Canarana"
"IR","32.294453","50.837536","Shahre-Kord"
"FR","50.95129","1.858686","Calais"
"AU","-18.2","147.5","Cape Flattery"
"BR","-12.416667","-64.25","Costa Marques"
"CO","1.616667","-74.166664","Caquetania"
"RO","44.31889","23.886389","Craiova"
"AU","-29.55","148.58333","Collarenebri"
"LU","4.766667","-75.933334","Cartago"
"AR","-45.787224","-67.462776","Comodoro Rivadavia"
"CF","4.983333","15.933333","Carnot"
"AU","-28","152.16667","Cherribah"
"BS","22.75","-74.15","Crooked Island"
"AU","-31.9","132.3","Coorabie"
"PH","12.483333","124.583336","Catarman"
"GB","0","0","Cromarty"
"US","36.1","-119.55","Corcoran"
"US","27.8005828","-97.396381","Corpus Christi"
"BR","-17.75","-39.25","Caravelas"
"AR","-29.916668","-61.833332","Ceres"
"US","32.1","-96.46667","Corsicana"
"US","33.13333","-91.96667","Crossett"
"GD","12.475","-61.47222","Carriacou Is"
"IT","39","17.083332","Crotone"
"US","38.370342","-81.596504","Charleston"
"US","34.9","-88.6","Corinth"
"AU","-15.466667","128.61667","Carlton Hill"
"TM","39.083332","63.61667","Turkmenabad"
"GB","56.083332","-6.2","Colonsay Is"
"RO","45.416668","22.216667","Caransebes"
"CR","10.766667","-85.48333","Canas"
"AU","-17.966667","135.91667","Cresswell Downs"
"US","38.86667","-106.98333","Crested Butte"
"FR","49.25","2.483333","Creil"
"US","32.466667","-84.98333","Columbus (Georgia)"
"RU","65.02944","35.733334","Solovetsky"
"AU","-28.883333","153.05833","Casino"
"VN","10.033333","111","Cape St Jacques"
"SN","12.4","-16.75","Cap Skirring"
"US","37.3457771","-120.4713636","San Luis Obispo"
"US","35.539165","-96.933334","Clinton"
"US","39.191666","-119.73472","Carson City"
"DE","51.85","11.416667","Cochstedt"
"US","41.066666","-94.36667","Creston"
"CO","5.833333","-68.13333","Casuarito"
"BR","-18.983334","-51.983334","Cassilandia"
"FJ","-17.5","177.5","Castaway"
"BR","-29.683332","-52.416668","Santa Cruz Do Sul"
"US","35.95111","-85.084724","Crossville"
"BR","-13.019444","-61.168056","Colorado do Oeste"
"CN","28.193336","113.21459","Changsha"
"RU","56.13333","47.266666","Cheboksary"
"AR","-37.433334","-61.88333","Coronel Suarez"
"IT","37.47066","15.065877","Catania"
"US","48.63333","-112.333336","Cut Bank"
"AR","-28.448334","-65.779724","Catamarca"
"PA","7.966667","-80.433334","Chitre"
"PA","8.833333","-80.833336","Carti"
"GT","14.766667","-91.916664","Coatepeque"
"CO","10.445704","-75.51659","Cartagena"
"US","39.983334","-75.833336","Coatesville"
"AO","-15.166667","19.166668","Cuito Cuanavale"
"US","43.3","-96.583336","Canton"
"AU","-26.413334","146.25842","Charleville"
"MX","18.481943","-88.333336","Chetumal"
"AU","-15.443333","145.18333","Cooktown"
"US","38.63333","-77.683334","Calverton"
"BR","-1.25","-46.016666","Carutapera"
"BR","-18.85","-50.1","Santa Vitoria"
"AU","-17.583332","131","Cattle Creek"
"FR","43.25","5.783333","Le Castellet"
"CN","30.581135","103.9568","Chengdu"
"US","34.733334","-112.03333","Cottonwood"
"US","42.6","-76.183334","Cortland"
"US","29.633333","-83.11667","Cross City"
"US","35","-78.36667","Clinton"
"MX","25.036943","-111.664444","Ciudad Constitucion"
"CO","7.927108","-72.50815","Cucuta"
"AU","-26.8","153.15","Caloundra"
"EC","-2.889343","-78.98689","Cuenca"
"IT","44.53528","7.6175","Cuneo"
"AU","-32","151","Cudal"
"US","35.983334","-96.76667","Cushing"
"CO","4.666667","-72","Currillo"
"PH","11.833333","120","Culion"
"BZ","17.766666","-88","Caye Caulker"
"MX","24.76643","-107.46958","Culiacan"
"VE","10.447778","-64.19194","Cumana"
"MX","21.040457","-86.874435","Cancun"
"CO","1.033333","-71.23333","Caruru"
"VE","10.658889","-63.2625","Carupano"
"AU","-13.763889","143.11333","Coen"
"AN","12.184615","-68.95706","Curacao"
"US","31.833332","-107.63333","Columbus"
"AR","-38.9","-69","Cutral"
"MX","28.704048","-105.96952","Chihuahua"
"VE","11.066667","-70.95","Casigua"
"US","57.941666","-134.75","Cube Cove"
"AU","-27.45","117.916664","Cue"
"PE","-13.538429","-71.94371","Cuzco"
"PG","-4.8","144.7","Chungribu"
"AU","-33.7","136.5","Cleve"
"CO","9.4","-75.73333","Covenas"
"FR","45.396667","6.634722","Courchevel"
"US","39.0836712","-84.5085536","Cincinnati"
"AR","-37.916668","-71","Caviahue"
"AR","-46.416668","-67.416664","Caleta Olivia"
"MX","18.916668","-99.25","Cuernavaca"
"PG","-9.466667","150.5","Cape Vogel"
"MX","23.713888","-98.96528","Ciudad Victoria"
"US","34.4047987","-103.2052272","Clovis"
"US","44.63333","-123.11667","Albany"
"AU","-24.883429","113.66358","Carnarvon"
"US","33.975","-118.417","Culver City"
"GB","52.369167","-1.478611","Coventry"
"PT","39.7","-31.1","Corvo Island"
"BR","-25.5322","-49.176544","Curitiba"
"UA","48.266666","25.966667","Chernovtsy"
"US","32.84028","-84.8825","Callaway Gardens"
"US","41.829445","-90.33195","Clinton"
"GB","51.39877","-3.339075","Cardiff"
"PK","33.766666","72.433334","Campbellpore"
"AU","-27.716667","138.33333","Cowarie"
"US","47.485","-122.83139","Center Island"
"AU","-33.855","148.64667","Cowra"
"AU","-35.966667","146.35","Corowa"
"US","0","0","Willcox"
"VE","7.533333","-66.15","Caicara De Oro"
"BD","21.45","91.96667","Cox's Bazar"
"US","61.583332","-144.42778","Chitina"
"US","67.26667","-150.16667","Coldfoot"
"KI","1.966667","-157.45","Christmas Island"
"BR","-29.166668","-51.183334","Caxias Do Sul"
"US","32.666668","-115.51667","Calexico"
"SO","11.5","49.916668","Candala"
"US","30.316668","-95.45","Conroe"
"ID","-7.733333","109","Cilacap"
"AU","-18.866667","125.916664","Christmas Creek"
"AU","-20.046667","146.26917","Charters Towers"
"BS","25.416668","-77.816666","Cat Cays"
"HT","18.269722","-73.78833","Les Cayes"
"KY","19.690191","-79.87941","Cayman Brac Is"
"BZ","17.666668","-88.833336","Caye Chapel"
"US","41.210278","-75.83222","Crystal Lake"
"US","60.216667","-164.2","Chefornak"
"AU","-36.25","147.9","Corryong"
"TW","23.466667","120.38333","Chiayi"
"HN","15","-86.5","Coyoles"
"US","57.5","-135","Chatham"
"CU","21.616667","-81.51667","Cayo Largo Del Sur"
"PH","12.075833","124.54305","Calbayog"
"UY","-34.166668","-57.5","Colonia"
"US","41.1399814","-104.8202462","Cheyenne"
"US","60.08","-142.49445","Yakataga"
"PH","10.883333","121","Cuyo"
"MX","20.55","-100.9","Celaya"
"RU","68.75","161.35","Cherskiy"
"PH","16.93","121.75584","Cauayan"
"MX","20.666668","-88.566666","Chichen Itza"
"BR","-28.641666","-53.558334","Cruz Alta"
"US","61.966667","-145.3","Copper Centre"
"VE","11.415833","-69.681946","Coro"
"US","61.781113","-166.03639","Cape Romanzof"
"BZ","18.383333","-88.416664","Corozal"
"PA","9.570556","-79.368614","Corazon De Jesus"
"US","45.666668","-121.9","Cascade Locks"
"DZ","36.286476","6.618425","Constantine"
"MX","20.5112","-86.930466","Cozumel"
"US","62.07083","-142.05","Chisana"
"US","62.566666","-144.66667","Chistochina"
"US","55.966667","-133.78528","Cape Pole"
"BR","-7.583333","-72.78333","Cruzeiro Do Sul"
"US","28.516666","-99.86667","Carrizo Springs"
"CO","9.3375","-75.282776","Corozal"
"PL","50.816666","19.1","Czestochowa"
"CN","31.914116","119.77976","Changzhou"
"AU","-24.516666","139.53334","Cluny"
"US","37.1","-102.583336","Campo"
"US","37.5","-78.75","Fort Belvoir"
"US","29.185192","-81.06083","Daytona Beach"
"BD","23.848648","90.405876","Dhaka"
"VN","16.055399","108.20298","Da Nang"
"IN","0","0","Daparizo"
"PG","-4.733333","144.95","Daup"
"US","34.25","-117.333336","Daggett"
"YE","13.866667","46.13333","Dathina"
"IN","0","0","Darjeeling"
"AU","-9.433333","142.53334","Dauan Island"
"EG","25.414722","28.999166","Dakhla Oasis"
"SY","33.41117","36.51249","Damascus"
"US","36.573055","-79.335","Danville"
"PG","-8.433056","147.84944","Dabo"
"NP","29.666668","80.5","Darchula"
"TZ","-6.873533","39.20211","Dar Es Salaam"
"CA","66.70306","-119.712776","Great Bear Lake"
"CN","40.05554","113.48136","Datong"
"PG","-9.08351","143.20605","Daru"
"PA","8.383333","-82.433334","David"
"CN","31.135012","107.42689","Daxian"
"US","39.7589478","-84.1916069","Dayton"
"AF","38.466667","70.88333","Darwaz"
"PK","28.883333","64.416664","Dalbandin"
"EG","30.924444","28.46139","Dabaa City"
"IN","23.783333","86.45","Dhanbad"
"ET","10.319444","37.743057","Debra Marcos"
"US","32.561943","-82.986115","Dublin"
"AU","-32.218822","148.56956","Dubbo"
"PG","-6.283333","141.9","Debepare"
"US","42.41","-90.71083","Dubuque"
"US","44.166668","-112.23333","Dubois"
"ET","11.968056","38.025276","Debra Tabor"
"LK","7.86","80.651665","Dambula"
"HR","42.56072","18.260616","Dubrovnik"
"AU","-27.15","151.26666","Dalby"
"IT","39.35","8.966667","Decimomannu"
"US","66.95","-156.9","Dahl Creek"
"FR","43.555832","2.284167","Castres"
"US","40.833332","-84.933334","Decatur"
"BS","22.25","-75.75","Duncan Town"
"US","34.6","-86.98333","Decatur"
"US","37.761665","-99.965","Dodge City"
"CN","40.032368","124.28081","Dandong"
"AU","-20.266666","148.81667","Daydream Is"
"PG","-8.483333","145.16667","Dodoima"
"AU","-16.916668","141.3","Delta Downs"
"PR","18.483334","-66.15","Dorado"
"PK","26.75","67.75","Dadu"
"PK","29.960556","70.485275","Dera Ghazi Khan"
"HU","47.55","21.7","Debrecen"
"US","39.834167","-88.868614","Decatur"
"IN","30.316668","78.03333","Dehra Dun"
"IR","32.438828","48.38468","Dezful"
"US","43.3","-91.8","Decorah"
"SC","-3.8","55.666668","Denis Island"
"IN","28.556555","77.10079","Delhi"
"ET","8.571111","34.88333","Dembidollo"
"US","39.7391536","-104.9847034","Denver"
"IN","27.35","94","Deparizo"
"PG","-6.1","147.08333","Derim"
"SC","-5.683333","53.683334","Desroches"
"SY","35.28755","40.186806","Deirezzor"
"US","41.283333","-84.36667","Defiance"
"AU","-16","143.33333","Drumduff"
"US","32.802955","-96.769923","Dallas"
"BZ","17.183332","-88.566666","Dangriga"
"US","58.083332","-152.75","Danger Bay"
"ET","8.233333","43.583332","Degahbur"
"AU","-27.818056","117.30139","Dalgaranga"
"AU","-32.566666","149.61667","Mudgee"
"CA","50.166668","-120.183334","Douglas Lake"
"PG","68.03","-162.9","Daugo"
"MZ","0","0","Dugong"
"CN","23.03","113.74","Dongguan"
"US","38.2","-88.683334","Dahlgren"
"MX","24.125","-104.525","Durango"
"LV","55.88333","26.533333","Daugavpils"
"NZ","-35.933334","173.88333","Dargaville"
"PH","9.332543","123.29601","Dumaguete"
"BF","12.466667","-3.483333","Dedougou"
"US","42.75","-105.4","Douglas"
"SA","26.39286","50.17475","Dhahran"
"AU","-26.1","149.08333","Durham Downs"
"NP","28.683332","80.63333","Dhangarhi"
"YE","13.7375","44.729168","Dhala"
"IN","32.3","76.26667","Dharamsala"
"US","31.32","-85.44833","Dothan"
"NL","52.95","4.75","Den Helder"
"US","36.066666","-102.51667","Dalhart"
"IN","27.482908","95.021065","Dibrugarh"
"CD","0","0","Dili"
"MG","-12.346111","49.2925","Antsiranana"
"CN","27.789722","99.67778","Diqing"
"FR","47.270832","5.088889","Dijon"
"US","46.833332","-102.9","Dickinson"
"TL","-8.549616","125.525","Dili"
"CI","6.75","-4.766667","Dimbokro"
"VN","21.383333","103","Dien Bien Phu"
"US","65.75","-168.95","Diomede Island"
"BF","12.033333","2.033333","Diapaga"
"BR","-20.181389","-44.869446","Divinopolis"
"ET","9.61338","41.857994","Dire Dawa"
"CG","-4.205556","12.661389","Loubomo"
"IN","20.716667","70.916664","Diu"
"CI","5.8","-5.25","Divo"
"LK","5.990751","80.73323","Dickwella"
"TR","37.903873","40.20458","Diyarbakir"
"BJ","9.7","1.666667","Djougou"
"ID","-1.630432","103.63936","Jambi"
"TN","33.87118","10.775145","Djerba"
"DZ","24.465279","9.488889","Djanet"
"ID","-2.569887","140.51299","Jayapura"
"CG","-2.533333","14.75","Djambala"
"US","64.03333","-145.68333","Delta Junction"
"CI","6.866944","-6.466667","Daloa"
"IS","64.650276","-14.268333","Djupivogur"
"AU","-17.941668","146.13667","Dunk Island"
"US","42.483334","-79.333336","Dunkirk"
"SN","14.744975","-17.490194","Dakar"
"RU","73.51667","80.36667","Dikson"
"AU","-24.866667","129.08333","Docker River"
"CM","4.01346","9.717018","Douala"
"PG","0","0","Dalbertis"
"CN","38.96102","121.53999","Dalian"
"NO","0","0","Geilo"
"FR","47.05","5.433333","Dole"
"US","59.04246","-158.51472","Dillingham"
"US","46.7866719","-92.1004852","Duluth"
"VN","11.749689","108.37603","Dalat"
"AU","-29.016666","139.46666","Dulkaninna"
"US","34.416668","-79.36667","Dillon"
"TR","36.716667","28.783333","Dalaman"
"US","45.216667","-112.63333","Dillon"
"US","55.122223","-132.05","Dolomi"
"US","45.6","-121.166664","The Dalles"
"CN","25.65135","100.32316","Dali City"
"AU","-12.566667","130.63333","Delissaville"
"VU","-18.7","169.15","Dillons Bay"
"MN","43.966667","104.683334","Dalanzadgad"
"KZ","42.9","71.36667","Taraz"
"AU","-17.939201","138.8216","Doomadgee"
"SA","26.471111","49.79778","Dammam"
"US","32.266666","-107.75","Deming"
"US","38.704166","-93.18056","Sedalia"
"YE","14.533333","44.433334","Dhamar"
"BR","-14.5","-56.5","Diamantino"
"IN","25.879816","93.772865","Dimapur"
"AU","-16.010834","142.39055","Dunbar"
"CI","0","0","Danane"
"GB","56.4614282","-2.9681109","Dundee"
"LY","32.55","22.766666","Derna"
"AU","-15.383333","126.3","Doongan"
"CN","40.2","94.683334","Dunhuang"
"SD","14.393889","33.543888","Wad Medani"
"UA","48.36874","35.09446","Dnepropetrovsk"
"AU","-25.916668","113.53333","Denham"
"US","34.7698021","-84.9702228","Dalton"
"BR","-11.616667","-46.85","Dianopolis"
"NP","28.116667","82.316666","Dang"
"AU","-35.56","144.95166","Deniliquin"
"FR","48.587776","-2.083611","Dinard"
"US","42.016666","-95.35","Denison"
"PG","-6.15","146.66667","Dinangat"
"US","40.197224","-87.59695","Danville"
"SD","14.1","33.066666","Dinder"
"TR","37.787224","29.703333","Denizli"
"MG","-14.366667","49.5","Doany"
"ID","-5.75","134","Dobo"
"GB","57.86667","-4.033333","Dornoch"
"TZ","-6.166667","35.75028","Dodoma"
"SR","4.016667","-55.483334","Djoemoe"
"US","55.2125","-132.26666","Dora Bay"
"SD","19.183332","30.45","Dongola"
"QA","25.267569","51.558067","Doha"
"PG","-10.716667","150.71666","Doini"
"UA","48.083332","37.75","Donetsk"
"FR","49.362778","0.164167","Deauville"
"DM","15.414999","-61.370976","Dominica"
"GT","17.633333","-89.666664","Dos Lagunas"
"PG","-9.266667","147.55","Dorobisoro"
"NP","29","82.816666","Dolpa"
"BF","14.033333","-0.033333","Dori"
"PG","-5.533333","154.83333","Dios"
"BR","-22.202778","-54.925556","Dourados"
"US","39.128613","-75.464165","Dover-Cheswold"
"AU","-29.25","114.933334","Dongara"
"CN","37.518333","118.78778","Dongying"
"FR","49.961388","1.241111","Dieppe"
"US","40.233334","-112.75","Dugway"
"US","41","-73.53333","Deer Park"
"PH","8.599978","123.34418","Dipolog"
"AU","-41.172054","146.42754","Devonport"
"ID","-8.74446","115.16331","Denpasar"
"PG","-5.883333","145.75","Dumpu"
"US","36.666668","-115.96667","Mercury"
"AU","-17.3036783","123.6301046","Derby"
"AO","-17.833332","20.7","Dirico"
"AU","-16.5","142.33333","Dorunda Station"
"US","46.016666","-83.75","Drummond Island"
"US","60.583332","-152.15","Drift River"
"US","66.0712","-162.75989","Deering"
"ID","-3.25","138.56667","Dabra"
"US","30.85","-93.28333","De Ridder"
"SR","4.116667","-54.666668","Drietabbetje"
"GR","0","0","Drama"
"AU","-28.586666","148.21527","Dirranbandi"
"US","37.27528","-107.8800667","Durango"
"AU","-25.616667","140.21666","Durrie"
"DE","51.13","13.77","Dresden"
"US","29.3708857","-100.8958674","Del Rio"
"US","46.666668","-113.15","Drummond"
"AU","-12.4628198","130.8417694","Darwin"
"AU","-15.666667","126.416664","Drysdale River"
"GB","53.5230412","-1.1337622","Doncaster"
"CM","5.833333","10.091667","Dschang"
"GP","16.333332","-61.016666","La Desirade"
"ET","11.075","39.71528","Dessie"
"PH","14","120","Dilasag"
"US","30.383333","-86.5","Destin"
"PK","31.916668","70.9","Dera Ismail Khan"
"SL","0","0","Daru"
"US","41.532433","-93.64809","Des Moines"
"CN","39.85","110.03333","Dongsheng"
"US","42.566666","-77.7","Dansville"
"US","39.38333","-112.5","Delta"
"ID","0.621316","116.60037","Datadawai"
"PH","14.133333","122.98333","Daet"
"US","36.5","-117","Death Valley"
"US","46.82639","-95.88611","Detroit Lakes"
"DE","51.514828","7.613139","Dortmund"
"US","48.516666","-122.833336","Decatur Island"
"US","42.331427","-83.0457538","Detroit"
"US","33.983334","-96.416664","Durant"
"IE","53.42728","-6.24357","Dublin"
"US","34.47222","-97.959724","Duncan"
"NZ","-45.92387","170.19905","Dunedin"
"AO","-7.4","20.816668","Dundo"
"US","36.25833","-75.78889","Duck"
"US","31.3445471","-109.5453447","Douglas"
"US","41.178333","-78.89889","Dubois"
"ZA","-28.366667","32.234165","Dukuduk"
"ID","1.583333","101.46667","Dumai"
"GL","76.577225","-68.77556","Dundas"
"CA","48.783333","-123.7","Duncan / Quam"
"ZA","-29.857876","31.027581","Durban"
"DE","51.2249429","6.7756524","Dusseldorf"
"US","53.89446","-166.54224","Dutch Harbor"
"RO","0","0","Deva"
"CA","64.51139","-110.289444","Diavik"
"US","48.113056","-98.9075","Devils Lake"
"US","41.610558","-90.58861","Davenport"
"PH","7.130696","125.6447","Davao"
"AU","-24.133333","141.11667","Davenport Downs"
"AU","-13.75","130.68333","Daly River"
"MW","-13","34.13333","Dwangwa"
"MG","-16.1","45.36667","Soalala"
"SA","24.445545","44.1287","Dawadmi"
"FR","0","0","Deux Alpes"
"AE","25.2644444","55.3116667","Dubai"
"AU","-15.166667","143.66667","Dixie"
"US","41.38333","-73.45","Danbury"
"AU","-23.5","148","Dysart"
"CN","29.10712","110.44569","Dayong"
"US","40.316666","-75.13333","Doylestown"
"AU","-26.75","139.16667","Diamantina Lakes"
"RU","64.73333","177.75","Anadyr"
"TJ","38.54894","68.81728","Dushanbe"
"AU","-16.25","133.4","Daly Waters"
"YT","-12.804901","45.2821","Dzaoudzi"
"CO","10.016667","-73.25","Codazzi"
"KZ","47.7","67.73333","Zhezkazgan"
"UY","-33.416668","-56.516666","Durazno"
"CN","29.7","105.71667","Dazu"
"US","64.776665","-141.1486","Eagle"
"YE","14.583333","43.5","Abbse"
"VU","-17.166668","168.41667","Emae"
"MH","9.333333","166.84723","Kwajalein Atoll"
"SA","17.613281","44.414646","Nejran"
"US","42.05","-104.96667","Wheatland"
"CH","47.752","7.336","Basel/Mulhouse"
"US","40.728333","-98.998886","Kearney"
"ES","43.3208116","-1.9844474","San Sebastian"
"US","47.399723","-120.20778","Wenatchee"
"US","44.864445","-91.48722","Eau Claire"
"IT","42.766666","10.283333","Elba Island"
"UG","0.045111","32.443184","Entebbe"
"SD","13.159722","30.234167","El Obeid"
"CO","7.616667","-74.816666","El Bagre"
"DK","55.476466","8.459405","Esbjerg"
"IQ","36.2375","43.963055","Erbil"
"TN","31.716667","9.266667","El Borma"
"MH","9.333333","166.8","Ebadon"
"MH","4.6","168.75","Ebon"
"US","42.466667","-93.816666","Webster City"
"FR","45.54139","4.296944","St Etienne"
"CM","2.916667","11.166667","Ebolowa"
"US","44.266666","-83.48333","East Tawas"
"US","36.259167","-76.17306","Elizabeth City"
"AU","-36.15","144.75","Echuca"
"CO","-1.616667","-73.23333","El Encanto"
"CO","2.5","-78","El Charco"
"US","43.833332","-104.183334","Newcastle"
"US","55.95","-133.66667","Edna Bay"
"SD","18.283333","30.833332","Eldebba"
"AU","-25.25","133.2","Erldunda"
"US","36.066666","-76.65","Edenton"
"US","39.465668","-76.360916","Edgewood"
"GB","55.9501755","-3.1875359","Edinburgh"
"US","37.816666","-96.86667","El Dorado"
"KE","0.4054","35.2236","Eldoret"
"FR","46.7","-1.383333","La Roche"
"TR","39.583332","27.033333","Edremit / Korfez"
"HN","14.233333","-88.416664","Erandique"
"AU","-14.9","141.61667","Edward River"
"US","35","-117.916664","Edwards"
"US","34.85","-114.61667","Needles"
"US","60.216667","-162.01666","Eek"
"US","42.900833","-72.270836","Brattleboro"
"US","58","-135.73334","Eight Fathom Bight"
"PG","-9.15","147.66667","Efogi"
"US","44.889442","-72.23","Newport"
"GR","38.118057","20.505556","Kefallinia"
"US","0","0","East Fork"
"US","42.016666","-94.38333","Jefferson"
"PG","-6.916667","146.1","Engati"
"FR","44.85","0.483333","Bergerac"
"US","39.6402638","-106.3741955","Eagle"
"ET","5.283333","39.716667","Neghelli"
"SB","-8.577956","157.87506","Sege"
"SD","13.4875","22.469444","Geneina"
"RU","50.63333","36.65","Belgorod"
"US","28.702223","-100.48055","Eagle Pass"
"IS","65.27778","-14.402778","Egilsstadir"
"US","45.92917","-89.26583","Eagle River"
"US","58.20778","-157.37029","Egegik"
"AR","-42","-71.75","El Bolson"
"US","58.64722","-162.06056","Cape Newenham"
"US","41.766666","-72.65","East Hartford"
"PG","-8.116667","147.63333","Eia"
"DE","50.983334","10.483333","Eisenach"
"RU","58.466667","92.11667","Eniseysk"
"AU","-18.5","144.1","Einasleigh"
"RU","0","0","Yeysk"
"NL","51.441642","5.4697225","Eindhoven"
"VG","18.44389","-64.54278","Beef Island"
"IL","30.633333","35.183334","Ein Yahav"
"CO","7.015833","-73.799164","Barrancabermeja"
"SA","26.207716","36.47481","Wedjh"
"MH","6.083333","171.95","Mili Atoll"
"US","40.805","-124.115","Eureka"
"KZ","51.583332","75.21667","Ekibastuz"
"AU","-21.15","135.55","Elkedra"
"GY","5.916667","-59.88333","Ekereku"
"US","41.72222","-85.992226","Elkhart"
"US","38.889442","-79.85778","Elkins"
"US","40.82389","-115.78972","Elko"
"SE","59.3664682","16.5084272","Eskilstuna"
"US","37.68889","-85.92778","Elizabethtown"
"US","29.583332","-96.333336","Eagle Lake"
"CO","9.048889","-73.97417","El Banco"
"AU","-12.019817","135.5698","Elcho Island"
"US","33.220554","-92.81472","El Dorado"
"PA","8.166667","-77.833336","El Real"
"SD","13.616667","25.316668","El Fasher"
"DZ","30.5675","2.864722","El Golea"
"BS","25.476917","-76.68192","North Eleuthera"
"US","64.61361","-162.27028","Elim"
